INDEX	TRACK ID	LAP ID	VALID	UTC DATE	UTC TIME	LOCAL DATE	LOCAL TIME	MS	LATITUDE	N/S	LONGITUDE	E/W	ALTITUDE	SPEED	HEADING	G-X	G-Y	G-Z
4548	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	200	43.362863	N	71.458604	W	112.448166	61.298836	116.225445	-1.197944	-0.064726	0.000000
4549	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	300	43.362856	N	71.458585	W	112.569412	62.026760	120.362469	-1.260050	-0.178047	0.000000
4550	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	400	43.362848	N	71.458567	W	112.767334	62.234650	123.842953	-1.068398	-0.109742	0.000000
4551	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	500	43.362839	N	71.458549	W	112.982483	62.572430	125.586107	-0.537690	-0.120053	0.000000
4552	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	600	43.362830	N	71.458532	W	113.147942	63.024559	127.146754	-0.484456	-0.186015	0.000000
4553	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	700	43.362821	N	71.458514	W	113.371117	63.839252	130.918340	-1.181877	-0.123321	0.000000
4554	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	800	43.362810	N	71.458498	W	113.612686	63.620541	134.194520	-1.031641	-0.121628	0.000000
4555	1	2	FIXED	2013/6/19	18:23:37	2013/6/19	13:23:37	900	43.362799	N	71.458482	W	113.814850	64.489731	137.289568	-0.979635	-0.176590	0.000000
4556	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	0	43.362788	N	71.458468	W	114.060844	64.680534	139.453933	-0.690898	-0.127272	0.000000
4557	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	100	43.362776	N	71.458453	W	114.298569	65.296219	142.576250	-1.002656	-0.180955	0.000000
4558	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	200	43.362763	N	71.458440	W	114.542397	65.765274	143.459238	-0.286047	-0.207320	0.000000
4559	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	300	43.362749	N	71.458426	W	114.738045	66.744499	145.826005	-0.775004	-0.203950	0.000000
4560	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	400	43.362735	N	71.458413	W	115.010414	67.092285	148.127942	-0.761336	-0.225633	0.000000
4561	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	500	43.362721	N	71.458401	W	115.243210	68.229645	150.224894	-0.701268	-0.270166	0.000000
4562	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	600	43.362707	N	71.458389	W	115.486328	68.909248	152.560060	-0.791375	-0.281111	0.000000
4563	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	700	43.362691	N	71.458378	W	115.699951	70.100624	154.090764	-0.525908	-0.300868	0.000000
4564	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	800	43.362675	N	71.458368	W	115.939720	70.984009	155.063172	-0.339103	-0.276647	0.000000
4565	1	2	FIXED	2013/6/19	18:23:38	2013/6/19	13:23:38	900	43.362659	N	71.458357	W	116.158363	72.033653	156.756693	-0.598606	-0.267152	0.000000
4566	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	0	43.362642	N	71.458347	W	116.415077	72.807846	159.240705	-0.889068	-0.337421	0.000000
4567	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	100	43.362625	N	71.458338	W	116.663651	74.280014	161.869282	-0.955365	-0.348536	0.000000
4568	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	200	43.362607	N	71.458330	W	116.938568	75.114021	162.460707	-0.218399	-0.327244	0.000000
4569	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	300	43.362589	N	71.458322	W	117.156364	76.582657	164.696196	-0.838036	-0.308684	0.000000
4570	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	400	43.362570	N	71.458315	W	117.404106	77.178123	165.975203	-0.486079	-0.267611	0.000000
4571	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	500	43.362552	N	71.458309	W	117.616745	78.433891	167.357055	-0.531480	-0.322636	0.000000
4572	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	600	43.362532	N	71.458303	W	117.826653	79.410934	168.425034	-0.416670	-0.305370	0.000000
4573	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	700	43.362512	N	71.458297	W	117.991318	80.562622	169.217454	-0.313339	-0.323544	0.000000
4574	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	800	43.362492	N	71.458292	W	118.202484	81.680107	171.405852	-0.877425	-0.346992	0.000000
4575	1	2	FIXED	2013/6/19	18:23:39	2013/6/19	13:23:39	900	43.362472	N	71.458288	W	118.403938	82.894333	173.178987	-0.721206	-0.327609	0.000000
4576	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	0	43.362451	N	71.458284	W	118.587646	83.914482	173.453816	-0.113319	-0.308308	0.000000
4577	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	100	43.362430	N	71.458281	W	118.777977	85.069313	173.871608	-0.174512	-0.322069	0.000000
4578	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	200	43.362408	N	71.458278	W	118.959343	86.184052	174.039664	-0.071141	-0.329758	0.000000
4579	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	300	43.362387	N	71.458275	W	119.081398	87.396927	175.410711	-0.588216	-0.318745	0.000000
4580	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	400	43.362364	N	71.458272	W	119.175346	88.384949	175.949336	-0.234034	-0.352593	0.000000
4581	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	500	43.362342	N	71.458270	W	119.263939	89.878746	177.928267	-0.871829	-0.274160	0.000000
4582	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	600	43.362319	N	71.458269	W	119.391693	90.214417	179.577127	-0.733914	-0.322876	0.000000
4583	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	700	43.362296	N	71.458269	W	119.568199	92.083939	181.374273	-0.809691	-0.414966	0.000000
4584	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	800	43.362273	N	71.458270	W	119.670456	93.054733	182.464633	-0.498959	-0.294782	0.000000
4585	1	2	FIXED	2013/6/19	18:23:40	2013/6/19	13:23:40	900	43.362249	N	71.458271	W	119.786392	94.131805	183.303062	-0.387927	-0.328972	0.000000
4586	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	0	43.362225	N	71.458273	W	119.933334	95.357491	183.600784	-0.139450	-0.319488	0.000000
4587	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	100	43.362201	N	71.458275	W	120.096962	96.385086	184.897448	-0.614516	-0.318754	0.000000
4588	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	200	43.362177	N	71.458278	W	120.194542	97.559044	186.526757	-0.780990	-0.301119	0.000000
4589	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	300	43.362152	N	71.458282	W	120.275848	98.432816	187.409832	-0.427802	-0.310754	0.000000
4590	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	400	43.362128	N	71.458286	W	120.359772	99.729935	188.858644	-0.709597	-0.328078	0.000000
4591	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	500	43.362103	N	71.458291	W	120.495667	100.685951	190.384427	-0.755784	-0.327389	0.000000
4592	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	600	43.362078	N	71.458298	W	120.665344	101.970497	191.446951	-0.532229	-0.290840	0.000000
4593	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	700	43.362053	N	71.458305	W	120.783501	102.704666	192.074509	-0.317494	-0.278993	0.000000
4594	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	800	43.362027	N	71.458312	W	120.888191	103.928131	193.295715	-0.623705	-0.304332	0.000000
4595	1	2	FIXED	2013/6/19	18:23:41	2013/6/19	13:23:41	900	43.362001	N	71.458321	W	120.998222	104.806557	194.300989	-0.518658	-0.275500	0.000000
4596	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	0	43.361976	N	71.458330	W	121.099632	105.841248	195.481988	-0.614893	-0.318127	0.000000
4597	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	100	43.361950	N	71.458339	W	121.190773	107.008034	196.629195	-0.603544	-0.291949	0.000000
4598	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	200	43.361924	N	71.458350	W	121.290047	107.859970	197.192995	-0.299443	-0.297823	0.000000
4599	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	300	43.361898	N	71.458361	W	121.372025	109.100494	197.729227	-0.287575	-0.339564	0.000000
4600	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	400	43.361871	N	71.458373	W	121.451096	110.248055	198.196363	-0.253278	-0.260837	0.000000
4601	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	500	43.361845	N	71.458385	W	121.516663	110.934921	198.822817	-0.342497	-0.256976	0.000000
4602	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	600	43.361818	N	71.458397	W	121.569756	112.049286	199.109932	-0.158253	-0.369954	0.000000
4603	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	700	43.361792	N	71.458410	W	121.587852	113.544289	200.401166	-0.719978	-0.355731	0.000000
4604	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	800	43.361765	N	71.458424	W	121.658592	114.503738	201.113555	-0.401565	-0.313149	0.000000
4605	1	2	FIXED	2013/6/19	18:23:42	2013/6/19	13:23:42	900	43.361738	N	71.458438	W	121.698769	115.737740	201.742383	-0.357874	-0.348881	0.000000
4606	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	0	43.361710	N	71.458453	W	121.734383	116.953247	203.251428	-0.867873	-0.438905	0.000000
4607	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	100	43.361683	N	71.458470	W	121.828331	118.756050	203.738442	-0.283751	-0.391990	0.000000
4608	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	200	43.361655	N	71.458486	W	121.894226	119.712494	204.005148	-0.157212	-0.291843	0.000000
4609	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	300	43.361627	N	71.458503	W	121.907661	120.814110	203.927279	0.046297	-0.343642	0.000000
4610	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	400	43.361599	N	71.458520	W	121.912468	122.138657	204.073030	-0.087530	-0.381943	0.000000
4611	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	500	43.361571	N	71.458538	W	121.918327	123.510139	204.337112	-0.160353	-0.359354	0.000000
4612	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	600	43.361543	N	71.458555	W	121.924446	124.673370	205.416478	-0.662125	-0.382634	0.000000
4613	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	700	43.361514	N	71.458574	W	121.957207	126.167801	205.947179	-0.329053	-0.356745	0.000000
4614	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	800	43.361485	N	71.458593	W	121.941010	127.181511	206.121829	-0.109374	-0.268065	0.000000
4615	1	2	FIXED	2013/6/19	18:23:43	2013/6/19	13:23:43	900	43.361457	N	71.458613	W	121.956337	128.059372	206.784426	-0.418036	-0.288368	0.000000
4616	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	0	43.361428	N	71.458633	W	121.957428	129.200546	206.859395	-0.047674	-0.331730	0.000000
4617	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	100	43.361399	N	71.458653	W	121.903336	130.401428	207.151067	-0.187165	-0.200915	0.000000
4618	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	200	43.361370	N	71.458673	W	121.838905	130.615799	207.417638	-0.171991	-0.112994	0.000000
4619	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	300	43.361341	N	71.458694	W	121.777054	131.196426	207.579364	-0.104663	-0.181249	0.000000
4620	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	400	43.361312	N	71.458715	W	121.724236	131.894516	207.653894	-0.048469	-0.181777	0.000000
4621	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	500	43.361283	N	71.458736	W	121.640266	132.479691	208.400510	-0.487898	-0.173857	0.000000
4622	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	600	43.361253	N	71.458757	W	121.547966	133.099640	208.920070	-0.341073	-0.153186	0.000000
4623	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	700	43.361224	N	71.458780	W	121.452713	133.550385	208.680372	0.157990	-0.241574	0.000000
4624	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	800	43.361195	N	71.458802	W	121.339111	134.803009	209.085182	-0.268522	-0.256654	0.000000
4625	1	2	FIXED	2013/6/19	18:23:44	2013/6/19	13:23:44	900	43.361166	N	71.458824	W	121.177383	135.355865	209.206259	-0.080855	-0.154735	0.000000
4626	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	0	43.361136	N	71.458847	W	120.957184	135.894958	209.216389	-0.006792	-0.159094	0.000000
4627	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	100	43.361107	N	71.458869	W	120.737442	136.479187	209.295979	-0.053586	-0.157563	0.000000
4628	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	200	43.361077	N	71.458892	W	120.501228	137.007217	209.374460	-0.053055	-0.133711	0.000000
4629	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	300	43.361047	N	71.458916	W	120.253716	137.423035	209.537180	-0.110382	-0.125531	0.000000
4630	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	400	43.361017	N	71.458939	W	119.975922	137.892456	209.792592	-0.173818	-0.190396	0.000000
4631	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	500	43.360987	N	71.458962	W	119.647568	138.764648	209.887467	-0.064881	-0.139239	0.000000
4632	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	600	43.360957	N	71.458986	W	119.344299	138.875214	210.134206	-0.169333	0.241754	0.000000
4633	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	700	43.360928	N	71.459010	W	119.055031	137.055099	210.365008	-0.157421	0.371256	0.000000
4634	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	800	43.360898	N	71.459034	W	118.745361	136.251617	210.585485	-0.148948	0.231509	0.000000
4635	1	2	FIXED	2013/6/19	18:23:45	2013/6/19	13:23:45	900	43.360869	N	71.459057	W	118.430099	135.418442	210.452004	0.089636	0.231328	0.000000
4636	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	0	43.360840	N	71.459080	W	118.106758	134.617523	210.886761	-0.290194	0.255367	0.000000
4637	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	100	43.360812	N	71.459104	W	117.778046	133.607574	210.898953	-0.008084	0.307713	0.000000
4638	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	200	43.360784	N	71.459127	W	117.453690	132.444824	210.673894	0.148009	0.277721	0.000000
4639	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	300	43.360755	N	71.459150	W	117.159340	131.644592	210.543986	0.084803	0.352647	0.000000
4640	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	400	43.360728	N	71.459173	W	116.812012	129.954178	210.572206	-0.018248	0.448521	0.000000
4641	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	500	43.360700	N	71.459195	W	116.455345	128.477646	210.914186	-0.218458	0.467490	0.000000
4642	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	600	43.360673	N	71.459217	W	116.157211	126.648727	210.356980	0.351389	0.506714	0.000000
4643	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	700	43.360647	N	71.459239	W	115.869064	124.887779	210.536566	-0.111660	0.531376	0.000000
4644	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	800	43.360620	N	71.459260	W	115.600739	122.895561	210.581501	-0.027522	0.565115	0.000000
4645	1	2	FIXED	2013/6/19	18:23:46	2013/6/19	13:23:46	900	43.360594	N	71.459281	W	115.319054	120.897545	211.319845	-0.444931	0.521279	0.000000
4646	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	0	43.360569	N	71.459303	W	115.081993	119.194679	211.350140	-0.017980	0.502003	0.000000
4647	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	100	43.360544	N	71.459324	W	114.798531	117.352974	210.240918	0.648536	0.388169	0.000000
4648	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	200	43.360518	N	71.459344	W	114.526031	116.409576	210.094882	0.084384	0.376073	0.000000
4649	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	300	43.360493	N	71.459364	W	114.246254	114.696846	209.959417	0.077386	0.507122	0.000000
4650	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	400	43.360469	N	71.459383	W	113.954414	112.828247	209.816689	0.080272	0.479454	0.000000
4651	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	500	43.360445	N	71.459402	W	113.703964	111.310814	209.720916	0.053062	0.406894	0.000000
4652	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	600	43.360421	N	71.459421	W	113.474548	109.954941	209.643970	0.042085	0.376596	0.000000
4653	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	700	43.360397	N	71.459439	W	113.232353	108.651550	209.461014	0.098863	0.392279	0.000000
4654	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	800	43.360374	N	71.459458	W	113.033211	107.184029	209.648139	-0.099834	0.335214	0.000000
4655	1	2	FIXED	2013/6/19	18:23:47	2013/6/19	13:23:47	900	43.360351	N	71.459476	W	113.039871	106.283524	209.197604	0.237728	0.429156	0.000000
4656	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	0	43.360328	N	71.459493	W	112.935303	104.147247	209.550700	-0.183664	0.487852	0.000000
4657	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	100	43.360306	N	71.459511	W	112.891396	102.834908	209.404348	0.074878	0.336715	0.000000
4658	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	200	43.360283	N	71.459528	W	112.834328	101.769096	209.173384	0.116810	0.296978	0.000000
4659	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	300	43.360261	N	71.459545	W	112.882286	100.736343	209.054728	0.059395	0.423061	0.000000
4660	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	400	43.360239	N	71.459562	W	112.907974	98.781517	207.728520	0.654002	0.526514	0.000000
4661	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	500	43.360218	N	71.459577	W	112.889404	96.965294	207.467660	0.126219	0.407503	0.000000
4662	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	600	43.360196	N	71.459592	W	112.847847	95.902199	206.100572	0.651686	0.431893	0.000000
4663	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	700	43.360175	N	71.459607	W	112.829407	93.860893	205.415931	0.321136	0.628916	0.000000
4664	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	800	43.360155	N	71.459620	W	112.782082	91.448006	204.510743	0.414611	0.555880	0.000000
4665	1	2	FIXED	2013/6/19	18:23:48	2013/6/19	13:23:48	900	43.360134	N	71.459633	W	112.773239	89.912819	203.651583	0.385146	0.342928	0.000000
4666	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	0	43.360114	N	71.459645	W	112.806862	89.006271	202.317151	0.590117	0.373339	0.000000
4667	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	100	43.360094	N	71.459656	W	112.770157	87.228226	201.492882	0.359062	0.505487	0.000000
4668	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	200	43.360075	N	71.459667	W	112.773392	85.418900	200.567261	0.395001	0.439584	0.000000
4669	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	300	43.360055	N	71.459677	W	112.794693	84.101891	199.762410	0.337247	0.466746	0.000000
4670	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	400	43.360036	N	71.459686	W	112.752350	82.106583	199.059681	0.288705	0.435147	0.000000
4671	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	500	43.360017	N	71.459695	W	112.736877	81.016907	198.730863	0.132585	0.408827	0.000000
4672	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	600	43.359999	N	71.459704	W	112.674980	79.217255	198.797109	-0.026238	0.308813	0.000000
4673	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	700	43.359980	N	71.459713	W	112.711281	78.836334	197.626887	0.457158	0.211338	0.000000
4674	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	800	43.359962	N	71.459721	W	112.736679	77.692078	196.054097	0.608462	0.506197	0.000000
4675	1	2	FIXED	2013/6/19	18:23:49	2013/6/19	13:23:49	900	43.359944	N	71.459728	W	112.723457	75.203217	194.506895	0.584672	0.452074	0.000000
4676	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	0	43.359926	N	71.459734	W	112.691010	74.444336	193.052745	0.537844	0.269306	0.000000
4677	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	100	43.359908	N	71.459740	W	112.651550	73.253510	191.649100	0.512404	0.251314	0.000000
4678	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	200	43.359891	N	71.459745	W	112.609558	72.625542	190.118295	0.551931	0.185146	0.000000
4679	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	300	43.359873	N	71.459749	W	112.555397	71.894173	187.364831	0.983249	0.263765	0.000000
4680	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	400	43.359856	N	71.459752	W	112.449326	70.596306	186.087402	0.449895	0.163976	0.000000
4681	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	500	43.359838	N	71.459755	W	112.423447	70.700958	184.127634	0.684349	0.038737	0.000000
4682	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	600	43.359821	N	71.459756	W	112.432701	70.240143	181.815881	0.805166	0.305982	0.000000
4683	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	700	43.359804	N	71.459757	W	112.346809	68.425781	180.449386	0.468340	0.250655	0.000000
4684	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	800	43.359787	N	71.459757	W	112.331993	68.430885	178.048273	0.812037	0.146709	0.000000
4685	1	2	FIXED	2013/6/19	18:23:50	2013/6/19	13:23:50	900	43.359770	N	71.459757	W	112.294876	67.269745	175.800028	0.753943	0.216733	0.000000
4686	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	0	43.359754	N	71.459755	W	112.313683	66.796120	173.223701	0.853487	0.139996	0.000000
4687	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	100	43.359737	N	71.459752	W	112.282776	66.145752	171.230269	0.654937	0.247617	0.000000
4688	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	200	43.359721	N	71.459749	W	112.336761	64.967293	168.310418	0.945895	0.179887	0.000000
4689	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	300	43.359705	N	71.459744	W	112.371315	64.705391	165.682541	0.842026	0.085778	0.000000
4690	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	400	43.359690	N	71.459739	W	112.435112	64.225266	162.718728	0.944143	0.087704	0.000000
4691	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	500	43.359675	N	71.459733	W	112.519630	63.913670	160.228120	0.788631	0.107019	0.000000
4692	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	600	43.359660	N	71.459725	W	112.511215	63.348579	157.512431	0.853967	0.086326	0.000000
4693	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	700	43.359645	N	71.459717	W	112.486954	63.161217	155.044257	0.771596	0.036208	0.000000
4694	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	800	43.359631	N	71.459708	W	112.475349	62.975555	152.287489	0.859209	-0.052170	0.000000
4695	1	2	FIXED	2013/6/19	18:23:51	2013/6/19	13:23:51	900	43.359617	N	71.459698	W	112.419426	63.383598	149.346226	0.918277	-0.196678	0.000000
4696	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	0	43.359603	N	71.459686	W	112.434502	64.197800	147.255547	0.659178	-0.156641	0.000000
4697	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	100	43.359590	N	71.459674	W	112.393021	64.404678	144.967748	0.727070	-0.070889	0.000000
4698	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	200	43.359576	N	71.459661	W	112.325279	64.595825	142.632378	0.744476	-0.101114	0.000000
4699	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	300	43.359563	N	71.459648	W	112.264923	65.011482	140.239973	0.766235	-0.027251	0.000000
4700	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	400	43.359551	N	71.459634	W	112.214165	64.675270	137.619652	0.839698	-0.001002	0.000000
4701	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	500	43.359539	N	71.459619	W	112.184410	64.882957	134.428388	1.021474	-0.079269	0.000000
4702	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	600	43.359528	N	71.459603	W	112.161301	65.034058	131.596615	0.909017	-0.042747	0.000000
4703	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	700	43.359517	N	71.459586	W	112.141922	65.026146	128.251737	1.074737	-0.096118	0.000000
4704	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	800	43.359507	N	71.459569	W	112.203606	65.491158	124.742215	1.131536	-0.064368	0.000000
4705	1	2	FIXED	2013/6/19	18:23:52	2013/6/19	13:23:52	900	43.359498	N	71.459551	W	112.175552	65.235870	122.047504	0.870446	-0.022187	0.000000
4706	1	2	FIXED	2013/6/19	18:23:53	2013/6/19	13:23:53	0	43.359489	N	71.459532	W	112.208405	65.503258	118.737979	1.068942	-0.072920	0.000000
4707	1	2	FIXED	2013/6/19	18:23:53	2013/6/19	13:23:53	100	43.359482	N	71.459512	W	112.230614	65.532700	114.593663	1.341185	-0.123716	0.000000
4708	1	2	FIXED	2013/6/19	18:23:53	2013/6/19	13:23:53	200	43.359475	N	71.459492	W	112.285728	66.034157	111.502948	1.004660	-0.019369	0.000000
4709	1	2	FIXED	2013/6/19	18:23:53	2013/6/19	13:23:53	300	43.359469	N	71.459472	W	112.320419	65.478088	107.765023	1.214263	0.070054	0.000000
4710	1	2	FIXED	2013/6/19	18:23:53	2013/6/19	13:23:53	400	43.359464	N	71.459451	W	112.393417	65.259750	105.455135	0.746275	-0.049425	0.000000
