INDEX	TRACK ID	LAP ID	VALID	UTC DATE	UTC TIME	LOCAL DATE	LOCAL TIME	MS	LATITUDE	N/S	LONGITUDE	E/W	ALTITUDE	SPEED	HEADING	G-X	G-Y	G-Z
7013	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	100	43.363601	N	71.458745	W	112.784821	76.615784	2.222342	-0.392222	-0.305843	0.000000
7014	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	200	43.363620	N	71.458743	W	112.704681	78.058014	2.359317	-0.052370	-0.351545	0.000000
7015	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	300	43.363640	N	71.458742	W	112.711571	79.097527	3.736998	-0.535132	-0.326997	0.000000
7016	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	400	43.363660	N	71.458741	W	112.602737	80.321442	4.377359	-0.252337	-0.214148	0.000000
7017	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	500	43.363680	N	71.458738	W	112.529327	80.599625	5.195060	-0.325250	-0.152235	0.000000
7018	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	600	43.363700	N	71.458736	W	112.480003	81.379951	5.779909	-0.234164	-0.215292	0.000000
7019	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	700	43.363721	N	71.458733	W	112.427872	82.111320	6.214928	-0.175802	-0.235780	0.000000
7020	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	800	43.363741	N	71.458730	W	112.386345	83.040031	7.226899	-0.413097	-0.261760	0.000000
7021	1	4	FIXED	2013/6/19	18:27:44	2013/6/19	13:27:44	900	43.363762	N	71.458726	W	112.327415	83.933792	8.371057	-0.472204	-0.167252	0.000000
7022	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	0	43.363783	N	71.458722	W	112.292015	84.187668	8.621002	-0.103870	-0.240378	0.000000
7023	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	100	43.363804	N	71.458718	W	112.255257	85.629448	8.613126	0.003306	-0.247071	0.000000
7024	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	200	43.363825	N	71.458713	W	112.190346	85.932182	8.489992	0.052218	-0.174410	0.000000
7025	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	300	43.363846	N	71.458709	W	112.136826	86.860527	8.088864	0.171328	-0.192927	0.000000
7026	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	400	43.363868	N	71.458705	W	112.132561	87.290161	8.212488	-0.053217	-0.145416	0.000000
7027	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	500	43.363890	N	71.458700	W	112.096581	87.886871	8.473883	-0.113187	-0.042404	0.000000
7028	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	600	43.363912	N	71.458696	W	112.085930	87.587746	9.131641	-0.285296	0.142174	0.000000
7029	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	700	43.363934	N	71.458691	W	112.052887	86.871445	9.239907	-0.046689	0.218054	0.000000
7030	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	800	43.363955	N	71.458686	W	112.021713	86.047798	8.280735	0.409962	0.198112	0.000000
7031	1	4	FIXED	2013/6/19	18:27:45	2013/6/19	13:27:45	900	43.363976	N	71.458682	W	112.078957	85.448387	8.821280	-0.229142	0.186604	0.000000
7032	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	0	43.363997	N	71.458678	W	112.045753	84.722595	8.371813	0.189061	0.125155	0.000000
7033	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	100	43.364018	N	71.458673	W	112.003838	84.559456	8.137049	0.098235	0.154501	0.000000
7034	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	200	43.364039	N	71.458669	W	111.987671	83.630272	7.524690	0.254578	0.218934	0.000000
7035	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	300	43.364059	N	71.458666	W	111.998573	83.004005	7.563252	-0.015884	0.188044	0.000000
7036	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	400	43.364080	N	71.458662	W	111.984299	82.302498	7.346748	0.088467	0.151950	0.000000
7037	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	500	43.364100	N	71.458658	W	111.968704	81.929939	6.672188	0.273838	0.209976	0.000000
7038	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	600	43.364120	N	71.458655	W	111.971008	80.808517	6.177804	0.198872	0.229709	0.000000
7039	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	700	43.364140	N	71.458652	W	111.964836	80.301956	6.028594	0.059422	0.177062	0.000000
7040	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	800	43.364159	N	71.458649	W	111.952690	79.557777	5.361515	0.263591	0.216517	0.000000
7041	1	4	FIXED	2013/6/19	18:27:46	2013/6/19	13:27:46	900	43.364179	N	71.458647	W	111.953613	78.762344	4.546113	0.319093	0.162086	0.000000
7042	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	0	43.364198	N	71.458645	W	111.914627	78.397293	4.089031	0.177564	0.180597	0.000000
7043	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	100	43.364217	N	71.458643	W	111.880096	77.482185	3.608167	0.185281	0.236927	0.000000
7044	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	200	43.364236	N	71.458641	W	111.842575	76.718910	2.202550	0.535717	0.218354	0.000000
7045	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	300	43.364254	N	71.458640	W	111.868210	75.894035	1.693152	0.192162	0.218312	0.000000
7046	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	400	43.364273	N	71.458639	W	111.872597	75.171425	1.364178	0.122843	0.202533	0.000000
7047	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	500	43.364291	N	71.458639	W	111.874855	74.461502	0.888918	0.175783	0.182342	0.000000
7048	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	600	43.364310	N	71.458638	W	111.845619	73.878799	0.021936	0.317890	0.229018	0.000000
7049	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	700	43.364328	N	71.458638	W	111.855141	72.827469	359.128413	0.324012	0.206974	0.000000
7050	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	800	43.364345	N	71.458639	W	111.846405	72.399559	359.137066	-0.003106	0.272049	0.000000
7051	1	4	FIXED	2013/6/19	18:27:47	2013/6/19	13:27:47	900	43.364363	N	71.458639	W	111.819130	70.906586	358.725758	0.145697	0.189887	0.000000
7052	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	0	43.364381	N	71.458640	W	111.798828	71.055115	357.569847	0.405593	0.199582	0.000000
7053	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	100	43.364399	N	71.458641	W	111.822182	69.468491	357.602554	-0.011361	0.351190	0.000000
7054	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	200	43.364416	N	71.458642	W	111.826569	68.575417	356.613839	0.337358	0.120574	0.000000
7055	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	300	43.364433	N	71.458643	W	111.804543	68.596588	354.910176	0.577576	0.139477	0.000000
7056	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	400	43.364450	N	71.458645	W	111.836411	67.529961	355.429677	-0.174802	0.227886	0.000000
7057	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	500	43.364466	N	71.458647	W	111.826408	66.981941	354.739176	0.229582	0.113528	0.000000
7058	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	600	43.364483	N	71.458649	W	111.856110	66.718597	353.056528	0.556017	0.115039	0.000000
7059	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	700	43.364499	N	71.458652	W	111.888840	66.112022	351.959286	0.360245	0.173640	0.000000
7060	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	800	43.364515	N	71.458655	W	111.972687	65.468208	350.648510	0.426290	0.077475	0.000000
7061	1	4	FIXED	2013/6/19	18:27:48	2013/6/19	13:27:48	900	43.364531	N	71.458658	W	112.058716	65.530556	351.007829	-0.116351	0.071794	0.000000
7062	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	0	43.364546	N	71.458662	W	112.092598	64.958710	350.499717	0.163890	0.184815	0.000000
7063	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	100	43.364562	N	71.458665	W	112.138588	64.220482	349.535483	0.307878	0.205061	0.000000
7064	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	200	43.364578	N	71.458669	W	112.191483	63.492523	348.056821	0.466745	0.125622	0.000000
7065	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	300	43.364593	N	71.458674	W	112.263840	63.290966	347.715541	0.106953	0.100508	0.000000
7066	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	400	43.364608	N	71.458679	W	112.354233	62.780609	345.909701	0.562664	0.113764	0.000000
7067	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	500	43.364624	N	71.458684	W	112.401222	62.425091	345.007424	0.279235	0.136137	0.000000
7068	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	600	43.364639	N	71.458689	W	112.404472	61.803848	344.706923	0.092276	0.120950	0.000000
7069	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	700	43.364654	N	71.458695	W	112.384621	61.569378	343.217240	0.454245	0.206641	0.000000
7070	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	800	43.364668	N	71.458701	W	112.421356	60.303101	342.073867	0.344421	0.175750	0.000000
7071	1	4	FIXED	2013/6/19	18:27:49	2013/6/19	13:27:49	900	43.364682	N	71.458707	W	112.457352	60.304180	340.716840	0.404525	0.031799	0.000000
7072	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	0	43.364697	N	71.458714	W	112.506958	60.044750	339.402685	0.390909	0.068925	0.000000
7073	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	100	43.364711	N	71.458721	W	112.516075	59.785858	338.457490	0.279958	0.193341	0.000000
7074	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	200	43.364725	N	71.458729	W	112.549377	58.663303	337.191721	0.370574	0.097036	0.000000
7075	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	300	43.364738	N	71.458737	W	112.563950	59.071804	335.975114	0.354036	0.053065	0.000000
7076	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	400	43.364752	N	71.458745	W	112.577484	58.262081	334.901091	0.311484	0.046247	0.000000
7077	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	500	43.364765	N	71.458754	W	112.613174	58.724648	334.015283	0.256143	0.032912	0.000000
7078	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	600	43.364778	N	71.458763	W	112.612991	58.015713	333.160583	0.246628	0.145504	0.000000
7079	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	700	43.364791	N	71.458772	W	112.637939	57.684284	332.481071	0.194332	0.021759	0.000000
7080	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	800	43.364805	N	71.458781	W	112.624794	57.853939	331.104490	0.393106	0.024726	0.000000
7081	1	4	FIXED	2013/6/19	18:27:50	2013/6/19	13:27:50	900	43.364817	N	71.458791	W	112.643333	57.476353	329.980614	0.320374	0.083822	0.000000
7082	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	0	43.364830	N	71.458801	W	112.656158	57.239906	329.446469	0.151461	-0.026005	0.000000
7083	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	100	43.364842	N	71.458811	W	112.666191	57.654984	328.888822	0.158372	0.012251	0.000000
7084	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	200	43.364855	N	71.458821	W	112.635162	57.147964	328.044641	0.239551	0.082592	0.000000
7085	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	300	43.364867	N	71.458832	W	112.633034	57.059357	327.550203	0.139580	0.012978	0.000000
7086	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	400	43.364879	N	71.458842	W	112.591118	57.052078	326.510354	0.293292	0.054618	0.000000
7087	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	500	43.364891	N	71.458853	W	112.620277	56.654919	326.508550	0.000507	-0.005916	0.000000
7088	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	600	43.364903	N	71.458864	W	112.598724	57.093849	327.047618	-0.151568	-0.082400	0.000000
7089	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	700	43.364916	N	71.458875	W	112.553360	57.231693	326.175512	0.246445	0.048784	0.000000
7090	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	800	43.364928	N	71.458886	W	112.558182	56.736153	326.666283	-0.138255	0.041513	0.000000
7091	1	4	FIXED	2013/6/19	18:27:51	2013/6/19	13:27:51	900	43.364940	N	71.458897	W	112.536041	56.934399	326.030136	0.178740	-0.058804	0.000000
7092	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	0	43.364952	N	71.458908	W	112.517387	57.144352	326.331396	-0.084951	-0.032921	0.000000
7093	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	100	43.364964	N	71.458919	W	112.482544	57.165268	326.347531	-0.004559	0.052191	0.000000
7094	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	200	43.364976	N	71.458930	W	112.440956	56.775837	326.730249	-0.107790	0.106623	0.000000
7095	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	300	43.364988	N	71.458941	W	112.433716	56.409882	327.455083	-0.202788	0.024220	0.000000
7096	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	400	43.365000	N	71.458952	W	112.404022	56.595768	326.541495	0.255186	0.038514	0.000000
7097	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	500	43.365012	N	71.458963	W	112.411072	56.123577	327.090585	-0.152989	0.135446	0.000000
7098	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	600	43.365023	N	71.458973	W	112.368851	55.634239	327.630726	-0.149212	0.141294	0.000000
7099	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	700	43.365035	N	71.458983	W	112.384750	55.120964	326.416005	0.332531	0.056270	0.000000
7100	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	800	43.365047	N	71.458994	W	112.352493	55.212036	326.105872	0.084582	0.119324	0.000000
7101	1	4	FIXED	2013/6/19	18:27:52	2013/6/19	13:27:52	900	43.365058	N	71.459004	W	112.356575	54.276825	325.965893	0.037884	0.155558	0.000000
7102	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	0	43.365069	N	71.459015	W	112.321167	54.113350	325.459811	0.135590	0.148258	0.000000
7103	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	100	43.365080	N	71.459025	W	112.296852	53.225777	325.478517	-0.004963	0.265464	0.000000
7104	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	200	43.365091	N	71.459036	W	112.325836	52.238960	325.755911	-0.072315	0.218900	0.000000
7105	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	300	43.365102	N	71.459046	W	112.264679	51.678932	325.695860	0.015425	0.225656	0.000000
7106	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	400	43.365113	N	71.459056	W	112.260925	50.645596	325.437125	0.065442	0.191925	0.000000
7107	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	500	43.365123	N	71.459066	W	112.233902	50.322750	325.833279	-0.098871	0.127614	0.000000
7108	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	600	43.365134	N	71.459075	W	112.203255	49.742126	323.918919	0.473422	0.194562	0.000000
7109	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	700	43.365144	N	71.459085	W	112.197372	48.893139	324.854316	-0.228052	0.114475	0.000000
7110	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	800	43.365154	N	71.459095	W	112.141396	48.920696	323.735716	0.270440	0.148313	0.000000
7111	1	4	FIXED	2013/6/19	18:27:53	2013/6/19	13:27:53	900	43.365163	N	71.459105	W	112.099396	47.827290	320.673901	0.731878	0.161328	0.000000
7112	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	0	43.365172	N	71.459115	W	112.094635	47.643486	319.307512	0.322424	0.076552	0.000000
7113	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	100	43.365181	N	71.459126	W	112.067665	47.259624	318.209750	0.257505	0.112815	0.000000
7114	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	200	43.365190	N	71.459137	W	112.083839	46.829506	316.211759	0.464589	0.037025	0.000000
7115	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	300	43.365199	N	71.459148	W	112.065674	46.940994	315.527503	0.158598	0.190018	0.000000
7116	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	400	43.365207	N	71.459159	W	112.067841	45.481140	312.692101	0.647497	0.166935	0.000000
7117	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	500	43.365214	N	71.459170	W	112.065109	45.649158	311.027824	0.374845	0.028144	0.000000
7118	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	600	43.365222	N	71.459182	W	112.072029	45.243977	309.115251	0.429628	0.068151	0.000000
7119	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	700	43.365229	N	71.459194	W	112.043037	45.117325	306.974985	0.477940	0.063424	0.000000
7120	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	800	43.365236	N	71.459206	W	112.031410	44.733120	306.266074	0.157444	0.082715	0.000000
7121	1	4	FIXED	2013/6/19	18:27:54	2013/6/19	13:27:54	900	43.365242	N	71.459218	W	111.980331	44.526417	302.736855	0.778185	0.079593	0.000000
7122	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	0	43.365248	N	71.459231	W	111.965500	44.001850	301.128740	0.351857	0.148897	0.000000
7123	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	100	43.365254	N	71.459244	W	111.939323	43.440220	299.145120	0.428663	0.063816	0.000000
7124	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	200	43.365259	N	71.459257	W	111.912498	43.498859	296.545311	0.558511	-0.022724	0.000000
7125	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	300	43.365264	N	71.459270	W	111.891731	43.511185	294.912670	0.351096	-0.095706	0.000000
7126	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	400	43.365268	N	71.459284	W	111.834717	44.139297	293.077133	0.397619	-0.022495	0.000000
7127	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	500	43.365273	N	71.459298	W	111.776154	43.625046	289.440172	0.788477	-0.028031	0.000000
7128	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	600	43.365276	N	71.459312	W	111.725609	44.160461	288.032169	0.305497	-0.133812	0.000000
7129	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	700	43.365280	N	71.459327	W	111.668213	44.543358	285.987081	0.448318	-0.047169	0.000000
7130	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	800	43.365283	N	71.459342	W	111.630692	44.437016	283.465226	0.554496	-0.126940	0.000000
7131	1	4	FIXED	2013/6/19	18:27:55	2013/6/19	13:27:55	900	43.365286	N	71.459358	W	111.597580	45.353477	280.843495	0.581689	-0.214006	0.000000
7132	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	0	43.365288	N	71.459374	W	111.587875	45.854080	277.525475	0.747638	-0.200395	0.000000
7133	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	100	43.365290	N	71.459390	W	111.517410	46.615532	276.556907	0.221377	-0.151377	0.000000
7134	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	200	43.365291	N	71.459407	W	111.487038	46.909706	274.612465	0.449433	-0.248971	0.000000
7135	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	300	43.365292	N	71.459423	W	111.439697	48.319614	272.933185	0.395235	-0.185349	0.000000
7136	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	400	43.365293	N	71.459440	W	111.420280	48.177521	272.126567	0.192394	-0.154150	0.000000
7137	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	500	43.365293	N	71.459458	W	111.355354	49.398472	269.588514	0.611964	-0.196242	0.000000
7138	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	600	43.365293	N	71.459475	W	111.320679	49.467426	268.460342	0.275688	-0.159033	0.000000
7139	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	700	43.365293	N	71.459493	W	111.281288	50.502205	265.415819	0.751982	-0.184060	0.000000
7140	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	800	43.365292	N	71.459511	W	111.283951	50.625931	264.530443	0.221313	-0.133693	0.000000
7141	1	4	FIXED	2013/6/19	18:27:56	2013/6/19	13:27:56	900	43.365290	N	71.459529	W	111.244843	51.434109	260.957672	0.900749	-0.244483	0.000000
7142	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	0	43.365288	N	71.459547	W	111.218910	52.153812	258.791208	0.554602	-0.165885	0.000000
7143	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	100	43.365286	N	71.459565	W	111.190948	52.531345	255.659833	0.809894	-0.231828	0.000000
7144	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	200	43.365282	N	71.459583	W	111.145210	53.634396	254.956971	0.184445	-0.249498	0.000000
7145	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	300	43.365279	N	71.459600	W	111.129280	54.285007	254.010166	0.252560	-0.162523	0.000000
7146	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	400	43.365275	N	71.459618	W	111.102730	54.767200	252.600349	0.379995	-0.176540	0.000000
7147	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	500	43.365271	N	71.459636	W	111.068871	55.498505	251.818362	0.213133	-0.207597	0.000000
7148	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	600	43.365267	N	71.459654	W	111.019585	56.222733	250.709942	0.306082	-0.198861	0.000000
7149	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	700	43.365262	N	71.459672	W	110.997589	56.881714	249.014489	0.473943	-0.325272	0.000000
7150	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	800	43.365257	N	71.459690	W	111.022346	58.469894	247.838299	0.335347	-0.348218	0.000000
7151	1	4	FIXED	2013/6/19	18:27:57	2013/6/19	13:27:57	900	43.365252	N	71.459709	W	111.080002	59.316105	247.207386	0.183687	-0.249518	0.000000
7152	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	0	43.365246	N	71.459728	W	111.046318	60.224545	246.632463	0.169880	-0.355516	0.000000
7153	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	100	43.365240	N	71.459747	W	111.000679	61.820313	245.900544	0.220798	-0.330524	0.000000
7154	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	200	43.365233	N	71.459767	W	110.990562	62.548344	245.284090	0.189508	-0.290077	0.000000
7155	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	300	43.365227	N	71.459787	W	110.939774	63.861286	245.126892	0.049119	-0.297472	0.000000
7156	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	400	43.365220	N	71.459807	W	110.882217	64.648254	244.701479	0.135134	-0.271811	0.000000
7157	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	500	43.365213	N	71.459827	W	110.852142	65.776947	244.915478	-0.068992	-0.240915	0.000000
7158	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	600	43.365206	N	71.459848	W	110.823883	66.348396	245.498268	-0.190333	-0.144204	0.000000
7159	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	700	43.365199	N	71.459869	W	110.758888	66.788307	245.609667	-0.036661	-0.126128	0.000000
7160	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	800	43.365192	N	71.459890	W	110.696808	67.238708	245.603973	0.001886	0.018042	0.000000
7161	1	4	FIXED	2013/6/19	18:27:58	2013/6/19	13:27:58	900	43.365185	N	71.459911	W	110.694679	66.660919	245.859883	-0.084701	0.166141	0.000000
7162	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	0	43.365178	N	71.459932	W	110.665901	66.064285	246.197768	-0.110852	0.136937	0.000000
7163	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	100	43.365171	N	71.459953	W	110.639549	65.691727	245.580349	0.201079	0.109957	0.000000
7164	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	200	43.365165	N	71.459973	W	110.583565	65.280251	245.697756	-0.038010	0.086580	0.000000
7165	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	300	43.365158	N	71.459994	W	110.559235	65.080132	245.959603	-0.084375	0.164501	0.000000
7166	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	400	43.365151	N	71.460014	W	110.522186	64.117386	246.207268	-0.079094	0.138491	0.000000
7167	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	500	43.365145	N	71.460035	W	110.475082	64.101067	246.534611	-0.103747	0.099203	0.000000
7168	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	600	43.365138	N	71.460055	W	110.461945	63.414841	246.307126	0.071704	0.123590	0.000000
7169	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	700	43.365132	N	71.460075	W	110.450035	63.227417	246.929458	-0.194812	0.047961	0.000000
7170	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	800	43.365126	N	71.460095	W	110.426277	63.068726	247.161361	-0.072397	0.143474	0.000000
7171	1	4	FIXED	2013/6/19	18:27:59	2013/6/19	13:27:59	900	43.365120	N	71.460115	W	110.404701	62.213345	246.966115	0.060464	0.193365	0.000000
7172	1	4	FIXED	2013/6/19	18:28:0	2013/6/19	13:28:0	0	43.365114	N	71.460134	W	110.345604	61.702686	247.884126	-0.281178	0.048995	0.000000
7173	1	4	FIXED	2013/6/19	18:28:0	2013/6/19	13:28:0	100	43.365108	N	71.460153	W	110.326332	61.851494	248.163670	-0.085375	0.084637	0.000000
7174	1	4	FIXED	2013/6/19	18:28:0	2013/6/19	13:28:0	200	43.365103	N	71.460173	W	110.308243	61.103615	245.974138	0.665298	0.131525	0.000000
7175	1	4	FIXED	2013/6/19	18:28:0	2013/6/19	13:28:0	300	43.365096	N	71.460192	W	110.282547	60.833054	246.802717	-0.249734	0.137810	0.000000
7176	1	4	FIXED	2013/6/19	18:28:0	2013/6/19	13:28:0	400	43.365090	N	71.460211	W	110.192993	60.117817	247.027153	-0.067100	0.174583	0.000000
